Date,Open,High,Low,Close,Adj Close,Volume
1998-04-16,111.312500,111.500000,110.500000,110.812500,72.282936,7177900
1998-04-17,110.718750,112.437500,110.437500,112.281250,73.241020,5688800
1998-04-20,112.000000,112.562500,111.875000,112.250000,73.220634,3688300
1998-04-21,112.437500,113.156250,111.906250,112.781250,73.567131,4573200
1998-04-22,112.875000,113.437500,112.812500,113.093750,73.771011,2386100
1998-04-23,112.625000,113.000000,111.750000,112.000000,73.057541,5062000
1998-04-24,111.750000,112.468750,110.343750,110.812500,72.282936,11039700
1998-04-27,109.375000,109.687500,107.625000,108.718750,70.917191,14510200
1998-04-28,109.781250,109.812500,108.125000,108.562500,70.815292,6511400
1998-04-29,109.031250,109.968750,108.437500,109.312500,71.304497,7703100
1998-04-30,110.562500,111.921875,110.406250,111.343750,72.629471,8684500
1998-05-01,111.750000,112.593750,111.312500,112.593750,73.444847,4008800
1998-05-04,112.718750,113.312500,112.156250,112.312500,73.261398,4537200
1998-05-05,112.000000,112.156250,111.125000,111.531250,72.751785,5146400
1998-05-06,112.125000,112.125000,110.187500,110.218750,71.895615,5526100
1998-05-07,110.500000,110.562500,109.343750,109.343750,71.324867,6940400
1998-05-08,110.000000,111.375000,110.000000,111.125000,72.486786,7951000
1998-05-11,111.562500,112.218750,110.375000,110.750000,72.242188,6336300
1998-05-12,110.812500,111.968750,110.343750,111.937500,73.016792,6045200
1998-05-13,112.062500,112.562500,111.593750,112.218750,73.200226,4441500
1998-05-14,111.531250,112.687500,111.343750,111.656250,72.833321,4187500
1998-05-15,112.000000,112.218750,110.812500,111.031250,72.425636,6716100
1998-05-18,110.718750,111.593750,109.828125,110.593750,72.140244,4847200
1998-05-19,111.000000,111.687500,110.781250,111.343750,72.629471,5918700
1998-05-20,112.093750,112.500000,110.875000,112.406250,73.322540,5716600
1998-05-21,112.375000,112.781250,111.312500,111.687500,72.853714,6301500
1998-05-22,111.750000,112.062500,110.937500,111.250000,72.568329,4862200
1998-05-26,112.093750,112.093750,109.187500,109.468750,71.406441,6899300
1998-05-27,108.531250,109.906250,107.578125,109.625000,71.508347,10202600
1998-05-28,109.875000,110.375000,109.062500,110.125000,71.834465,4907600
1998-05-29,110.625000,110.812500,109.031250,109.031250,71.121048,4772600
1998-06-01,108.968750,110.218750,108.562500,109.531250,71.447182,6092200
1998-06-02,110.000000,110.343750,109.156250,109.625000,71.508347,6701100
1998-06-03,109.875000,110.187500,107.875000,107.875000,70.366806,6445100
1998-06-04,108.250000,110.062500,108.062500,109.875000,71.671425,6566300
1998-06-05,110.375000,112.000000,109.875000,112.000000,73.057541,8463200
1998-06-08,111.937500,112.468750,111.656250,111.875000,72.976051,4159900
1998-06-09,111.718750,112.421875,111.406250,112.218750,73.200226,2725300
1998-06-10,111.625000,113.062500,111.250000,111.500000,72.731369,6186900
1998-06-11,111.437500,111.875000,109.375000,109.406250,71.365646,8056600
1998-06-12,109.875000,110.437500,108.250000,110.437500,72.038338,9779000
1998-06-15,108.812500,109.906250,107.500000,107.531250,70.142586,10234200
1998-06-16,108.406250,109.218750,107.750000,109.187500,71.222984,7471500
1998-06-17,110.156250,111.781250,109.937500,111.468750,72.711021,12057700
1998-06-18,111.187500,111.437500,110.750000,110.968750,72.384888,3844600
1998-06-19,111.062500,111.234375,109.625000,110.062500,72.022156,3549100
1998-06-22,110.250000,111.062500,110.062500,110.593750,72.369812,5438300
1998-06-23,111.093750,112.062500,111.000000,111.906250,73.228653,5004600
1998-06-24,112.156250,113.687500,111.609375,113.406250,74.210220,8291900
1998-06-25,113.906250,114.437500,112.812500,113.218750,74.087532,5854800
1998-06-26,113.312500,113.843750,113.125000,113.687500,74.394295,4833100
1998-06-29,114.250000,114.687500,113.796875,114.093750,74.660095,5953400
1998-06-30,113.906250,114.187500,113.062500,113.312500,74.148911,4284800
1998-07-01,114.062500,114.937500,113.625000,114.625000,75.007767,3489500
1998-07-02,114.718750,114.875000,114.250000,114.843750,75.150887,3503900
1998-07-06,114.781250,116.000000,114.562500,116.000000,75.907494,3144400
1998-07-07,115.984375,116.125000,115.281250,115.781250,75.764427,4920700
1998-07-08,115.875000,116.937500,115.750000,116.625000,76.316513,6875000
1998-07-09,116.281250,116.718750,115.625000,115.843750,75.805298,6942500
1998-07-10,116.031250,116.937500,115.062500,116.468750,76.214279,7849700
1998-07-13,116.562500,116.843750,116.062500,116.500000,76.234711,6555100
1998-07-14,116.937500,118.156250,116.937500,117.812500,77.093559,6983600
1998-07-15,118.062500,118.281250,117.531250,117.593750,76.950432,4977500
1998-07-16,117.687500,118.593750,117.062500,118.406250,77.482109,6315600
1998-07-17,118.625000,119.000000,118.312500,118.562500,77.584396,3539500
1998-07-20,118.750000,119.234375,117.937500,118.562500,77.584396,2338400
1998-07-21,119.000000,119.000000,116.281250,116.500000,76.234711,5518600
1998-07-22,116.343750,116.984375,115.531250,116.500000,76.234711,10417300
1998-07-23,116.312500,116.593750,113.906250,114.187500,74.721466,15110900
1998-07-24,114.968750,115.093750,112.875000,114.093750,74.660095,11540500
1998-07-27,113.625000,115.000000,112.843750,114.906250,75.191841,9600000
1998-07-28,114.437500,114.656250,111.875000,112.968750,73.923958,13693000
1998-07-29,113.718750,114.125000,112.250000,112.531250,73.637657,7462400
1998-07-30,113.625000,114.593750,113.406250,114.218750,74.741966,6821600
1998-07-31,114.343750,114.500000,111.312500,111.781250,73.146866,7680500
1998-08-03,111.781250,112.421875,111.031250,111.312500,72.840164,10486500
1998-08-04,112.218750,112.218750,107.000000,107.000000,70.018166,15091600
1998-08-05,107.937500,108.875000,105.593750,108.468750,70.979248,21718400
1998-08-06,108.125000,109.500000,107.562500,108.937500,71.285973,13084400
1998-08-07,109.687500,110.593750,108.468750,109.125000,71.408691,12083800
1998-08-10,108.750000,109.656250,108.187500,108.500000,70.999718,6273000
1998-08-11,106.781250,107.437500,105.500000,106.875000,69.936333,14287100
1998-08-12,107.750000,108.875000,107.500000,108.687500,71.122368,11158400
1998-08-13,108.812500,109.656250,107.375000,107.375000,70.263557,9073900
1998-08-14,108.343750,108.718750,105.781250,106.125000,69.445610,8628500
1998-08-17,106.000000,108.937500,105.500000,108.375000,70.917877,11290000
1998-08-18,109.000000,110.593750,108.781250,110.375000,72.226662,7603900
1998-08-19,111.093750,111.093750,109.625000,110.093750,72.042618,6258600
1998-08-20,109.687500,110.406250,109.156250,109.437500,71.613213,7402800
1998-08-21,108.187500,108.718750,105.500000,108.562500,71.040634,16685400
1998-08-24,109.250000,109.937500,108.312500,109.250000,71.490479,7201700
1998-08-25,110.375000,111.250000,108.640625,109.500000,71.654106,9688300
1998-08-26,108.281250,109.625000,107.750000,108.875000,71.245102,9339700
1998-08-27,107.000000,107.562500,103.468750,103.750000,67.891449,24887800
1998-08-28,104.968750,105.718750,102.156250,103.375000,67.646027,23735900
1998-08-31,103.750000,104.015625,95.000000,96.000000,62.820011,22563100
1998-09-01,96.062500,100.562500,93.625000,100.062500,65.478424,24748500
1998-09-02,99.812500,101.750000,98.781250,99.343750,65.008072,13843200
1998-09-03,97.625000,99.375000,96.750000,98.562500,64.496857,17311300
1998-09-04,99.437500,99.812500,95.750000,97.750000,63.965160,17783800
1998-09-08,100.875000,103.000000,99.812500,103.000000,67.400642,14746500
1998-09-09,102.750000,103.125000,100.437500,100.500000,65.764732,12109700
1998-09-10,98.437500,99.343750,96.812500,98.500000,64.455948,19889300
1998-09-11,98.187500,101.687500,97.000000,101.687500,66.541786,20379800
1998-09-14,102.875000,104.453125,102.093750,103.437500,67.686951,10686800
1998-09-15,102.875000,104.312500,102.281250,104.062500,68.095932,8337900
1998-09-16,104.750000,105.250000,103.156250,105.000000,68.709404,11024900
1998-09-17,102.250000,103.031250,101.781250,102.000000,66.746254,12945200
1998-09-18,102.375000,102.406250,101.093750,102.093750,67.043610,7019200
1998-09-21,99.625000,103.406250,98.937500,102.031250,67.002548,8834600
1998-09-22,103.500000,103.656250,102.156250,102.875000,67.556602,7270100
1998-09-23,103.875000,107.000000,103.781250,107.000000,70.265457,13688500
1998-09-24,106.312500,106.812500,103.250000,104.375000,68.541656,11129500
1998-09-25,103.125000,105.421875,102.625000,104.250000,68.459595,10247400
1998-09-28,105.312500,106.312500,104.250000,105.187500,69.075188,8847800
1998-09-29,105.375000,105.937500,103.375000,104.937500,68.911034,10618100
1998-09-30,103.500000,104.312500,101.375000,101.750000,66.817848,7908400
1998-10-01,100.031250,101.546875,98.093750,98.812500,64.888824,13335600
1998-10-02,98.875000,100.875000,97.218750,100.718750,66.140648,14351800
1998-10-05,99.593750,99.968750,96.343750,98.687500,64.806732,12807200
1998-10-06,100.750000,101.281250,97.531250,98.593750,64.745209,12621000
1998-10-07,98.625000,100.031250,95.750000,97.125000,63.780674,14348500
1998-10-08,94.562500,96.750000,92.218750,96.593750,63.431805,20625000
1998-10-09,97.000000,98.781250,94.062500,98.531250,64.704140,12708500
1998-10-12,100.625000,101.437500,99.687500,99.968750,65.648125,9508500
1998-10-13,99.562500,100.406250,98.750000,99.625000,65.422356,6256800
1998-10-14,98.937500,101.812500,98.843750,100.562500,66.038040,8176900
1998-10-15,100.125000,107.250000,99.937500,105.968750,69.588249,20541100
1998-10-16,106.125000,106.750000,105.000000,106.000000,69.608772,16573900
1998-10-19,105.687500,106.812500,105.500000,106.375000,69.855026,7915900
1998-10-20,107.562500,108.796875,106.093750,107.000000,70.265457,14611600
1998-10-21,106.875000,107.625000,105.875000,106.625000,70.019196,9178400
1998-10-22,106.781250,108.468750,106.156250,108.218750,71.065804,8277500
1998-10-23,107.968750,108.000000,106.781250,106.843750,70.162834,6237200
1998-10-26,107.718750,108.468750,106.781250,107.625000,70.675888,5838600
1998-10-27,108.437500,108.968750,106.281250,107.000000,70.265457,10089700
1998-10-28,106.562500,107.531250,106.031250,106.812500,70.142326,5650600
1998-10-29,107.093750,109.437500,106.625000,109.406250,71.845604,9625600
1998-10-30,110.125000,110.906250,109.500000,110.000000,72.235504,9872800
1998-11-02,110.812500,111.875000,110.187500,111.875000,73.466812,6501400
1998-11-03,111.593750,111.812500,110.750000,111.062500,72.933258,6866000
1998-11-04,112.468750,113.093750,111.093750,112.250000,73.713074,8233600
1998-11-05,111.531250,113.937500,111.125000,113.781250,74.718590,6841500
1998-11-06,113.468750,114.562500,113.312500,114.125000,74.944336,5224800
1998-11-09,113.937500,114.250000,112.500000,113.312500,74.410812,6188700
1998-11-10,113.000000,113.937500,112.250000,113.000000,74.205582,14015200
1998-11-11,113.812500,114.000000,111.890625,112.250000,73.713074,10922400
1998-11-12,112.312500,113.125000,111.687500,112.125000,73.630997,5457400
1998-11-13,112.218750,113.218750,112.125000,113.218750,74.349228,5524600
1998-11-16,114.218750,114.359375,112.890625,114.062500,74.903290,6023700
1998-11-17,113.656250,115.625000,113.000000,114.062500,74.903290,9058900
1998-11-18,114.312500,115.000000,113.500000,114.750000,75.354782,4567700
1998-11-19,115.281250,115.906250,114.625000,115.750000,76.011459,5249300
1998-11-20,116.359375,116.750000,115.843750,116.625000,76.586075,5562000
1998-11-23,117.468750,119.625000,117.156250,119.375000,78.391945,7151300
1998-11-24,119.000000,119.656250,118.453125,118.625000,77.899437,5323700
1998-11-25,118.937500,119.187500,118.218750,118.625000,77.899437,4393500
1998-11-27,119.468750,119.718750,119.015625,119.500000,78.474022,4557900
1998-11-30,119.015625,119.375000,116.125000,116.125000,76.257713,8705400
1998-12-01,116.125000,118.031250,115.218750,117.625000,77.242722,8950600
1998-12-02,117.218750,117.906250,116.000000,117.281250,77.017021,7495500
1998-12-03,117.250000,118.312500,115.093750,115.343750,75.744667,12145300
1998-12-04,116.625000,118.500000,116.500000,118.375000,77.735275,10339500
1998-12-07,118.062500,119.468750,118.000000,118.937500,78.104675,4290000
1998-12-08,118.531250,119.750000,117.500000,118.406250,77.755791,10102600
1998-12-09,118.687500,118.968750,117.875000,118.625000,77.899437,5327900
1998-12-10,118.843750,118.843750,116.718750,116.890625,76.760513,5966600
1998-12-11,116.437500,117.343750,115.562500,117.125000,76.914406,8198200
1998-12-14,116.156250,116.406250,113.750000,113.750000,74.698082,9521400
1998-12-15,114.687500,116.750000,114.531250,116.687500,76.627098,9631500
1998-12-16,117.125000,117.125000,115.750000,116.531250,76.524506,7260000
1998-12-17,117.218750,118.593750,117.031250,118.390625,77.745529,6914700
1998-12-18,118.312500,119.125000,117.875000,118.500000,78.075851,4802400
1998-12-21,119.250000,121.343750,119.000000,120.156250,79.167152,8580700
1998-12-22,120.406250,121.218750,119.187500,120.687500,79.517166,5461100
1998-12-23,121.187500,123.218750,120.812500,123.218750,81.184898,7791000
1998-12-24,123.156250,123.250000,122.500000,122.687500,80.834846,1507100
1998-12-28,123.250000,123.312500,122.000000,122.375000,80.628990,4203600
1998-12-29,122.718750,124.484375,122.125000,124.312500,81.905533,3935800
1998-12-30,123.937500,124.750000,123.031250,123.312500,81.246666,6810700
1998-12-31,123.312500,123.937500,122.468750,123.312500,81.246666,6790500
1999-01-04,123.375000,125.218750,121.718750,123.031250,81.061356,9450400
1999-01-05,122.937500,124.875000,122.937500,124.437500,81.987907,8031000
1999-01-06,125.812500,127.750000,125.750000,127.437500,83.964485,7737700
1999-01-07,126.375000,127.218750,125.781250,126.812500,83.552711,5504900
1999-01-08,128.187500,128.500000,125.968750,127.750000,84.170380,6224400
1999-01-11,127.687500,127.687500,125.218750,126.531250,83.367424,7578300
1999-01-12,126.218750,126.218750,123.750000,124.250000,81.864311,7768800
1999-01-13,120.406250,125.125000,120.375000,123.375000,81.287857,10810600
1999-01-14,123.625000,123.906250,120.906250,121.218750,79.867126,11400700
1999-01-15,122.375000,124.781250,122.062500,124.375000,81.946739,7817700
1999-01-19,125.296875,125.625000,123.500000,125.187500,82.482063,6535100
1999-01-20,126.093750,127.937500,125.031250,126.187500,83.140907,6534400
1999-01-21,125.578125,125.843750,122.593750,122.843750,80.937813,6937500
1999-01-22,122.125000,123.843750,121.781250,122.562500,80.752525,7522300
1999-01-25,123.281250,124.000000,121.906250,123.812500,81.576103,5700300
1999-01-26,124.125000,126.062500,123.625000,126.062500,83.058540,6047000
1999-01-27,126.375000,126.625000,124.156250,124.593750,82.090858,7399400
1999-01-28,125.250000,126.968750,125.187500,126.687500,83.470375,5961700
1999-01-29,127.343750,128.296875,125.406250,127.656250,84.108643,6456800
1999-02-01,128.687500,128.687500,126.906250,126.906250,83.614502,9426800
1999-02-02,127.078125,127.218750,124.765625,126.125000,83.099709,9194500
1999-02-03,125.687500,127.937500,125.656250,127.406250,83.943909,10290700
1999-02-04,127.375000,127.500000,124.781250,125.500000,82.687965,7761100
1999-02-05,125.656250,125.656250,123.218750,124.062500,81.740845,7516100
1999-02-08,125.093750,125.093750,123.343750,124.312500,81.905533,8528400
1999-02-09,124.375000,124.500000,121.515625,121.531250,80.073074,8985700
1999-02-10,122.125000,123.000000,121.328125,122.312500,80.587791,6936700
1999-02-11,123.062500,126.093750,122.500000,125.125000,82.440849,9181800
1999-02-12,124.812500,125.500000,122.625000,123.625000,81.452530,10676600
1999-02-16,124.750000,125.625000,122.875000,122.875000,80.958427,6915500
1999-02-17,123.187500,125.359375,122.250000,122.750000,80.876068,7858100
1999-02-18,123.187500,124.375000,122.218750,123.718750,81.514336,9048900
1999-02-19,124.000000,125.750000,123.375000,124.250000,81.864311,5312200
1999-02-22,124.437500,127.718750,124.281250,127.562500,84.046844,10695800
1999-02-23,127.593750,128.500000,126.593750,127.500000,84.005669,7770700
1999-02-24,127.843750,128.843750,125.000000,125.250000,82.523239,7271000
1999-02-25,124.531250,125.281250,122.687500,124.062500,81.740845,11633000
1999-02-26,124.750000,124.843750,122.812500,123.562500,81.411354,9621300
1999-03-01,123.656250,124.312500,122.375000,123.906250,81.637871,7607200
1999-03-02,124.500000,125.312500,122.312500,122.812500,80.917236,9651500
1999-03-03,123.093750,123.562500,121.781250,123.468750,81.349640,7881400
1999-03-04,124.062500,125.484375,123.265625,125.031250,82.379097,8256400
1999-03-05,127.500000,128.125000,126.562500,127.546875,84.036552,10703100
1999-03-08,128.281250,128.796875,127.250000,128.375000,84.582176,4802200
1999-03-09,128.125000,129.937500,127.750000,128.062500,84.376289,7893400
1999-03-10,128.468750,129.250000,127.781250,129.187500,85.117538,3950000
1999-03-11,129.687500,131.187500,128.875000,130.625000,86.064629,6583700
1999-03-12,131.000000,131.031250,129.218750,129.375000,85.241035,5286500
1999-03-15,129.937500,131.250000,129.500000,131.218750,86.455833,5394400
1999-03-16,131.125000,131.656250,130.468750,130.718750,86.126411,4547500
1999-03-17,130.687500,130.937500,129.625000,130.156250,85.755806,4524100
1999-03-18,129.781250,132.375000,129.750000,132.250000,87.135307,3506300
1999-03-19,132.312500,132.625000,129.687500,129.687500,85.654205,5526700
1999-03-22,130.062500,130.593750,129.421875,129.937500,85.819321,4603800
1999-03-23,129.312500,129.531250,125.703125,126.187500,83.342575,9713800
1999-03-24,126.843750,127.171875,125.625000,126.906250,83.817307,6280900
1999-03-25,128.062500,129.500000,127.750000,129.500000,85.530350,6639600
1999-03-26,128.625000,129.125000,127.718750,128.562500,84.911186,6159700
1999-03-29,129.156250,131.437500,129.156250,131.156250,86.624283,5863900
1999-03-30,129.937500,131.218750,129.562500,130.468750,86.170212,5401400
1999-03-31,131.156250,131.609375,128.312500,128.375000,84.787331,7413600
1999-04-01,129.687500,129.687500,128.125000,129.343750,85.427155,7683600
1999-04-05,130.937500,132.593750,130.250000,132.406250,87.449814,5791100
1999-04-06,132.187500,132.984375,131.156250,132.093750,87.243431,5381300
1999-04-07,132.687500,133.375000,131.375000,133.156250,87.945198,6248600
1999-04-08,133.187500,134.937500,132.281250,134.843750,89.059700,5909100
1999-04-09,134.437500,135.500000,133.593750,134.875000,89.080406,4365800
1999-04-12,133.468750,136.406250,133.218750,136.312500,90.029785,8213200
1999-04-13,136.250000,136.468750,134.500000,135.437500,89.451866,10071400
1999-04-14,136.062500,136.062500,132.687500,133.156250,87.945198,11551700
1999-04-15,133.437500,133.562500,131.000000,132.656250,87.614983,11150000
1999-04-16,132.906250,132.906250,131.187500,131.531250,86.871948,6476200
1999-04-19,132.687500,134.531250,128.375000,129.500000,85.530350,12487200
1999-04-20,129.812500,131.187500,129.000000,131.125000,86.603630,9049600
1999-04-21,131.062500,135.625000,130.406250,134.875000,89.080406,5772200
1999-04-22,135.125000,136.375000,134.390625,136.156250,89.926628,6897400
1999-04-23,135.875000,136.750000,135.000000,135.812500,89.699570,4593100
1999-04-26,136.500000,136.812500,135.468750,136.593750,90.215530,3606500
1999-04-27,137.125000,137.500000,135.843750,137.250000,90.649010,5147200
1999-04-28,136.437500,137.250000,135.000000,135.375000,89.410599,5544300
1999-04-29,135.562500,136.062500,133.812500,134.343750,88.729515,9824300
1999-04-30,135.093750,135.625000,131.500000,133.250000,88.007141,10991900
1999-05-03,133.437500,135.843750,133.093750,135.687500,89.617004,10709700
1999-05-04,135.125000,135.812500,133.125000,133.750000,88.337349,10509300
1999-05-05,133.937500,135.062500,131.843750,134.812500,89.039139,10032300
1999-05-06,134.437500,135.125000,132.375000,133.984375,88.492142,13507200
1999-05-07,134.500000,135.125000,133.437500,135.000000,89.162956,8680700
1999-05-10,134.843750,135.718750,133.531250,134.328125,88.719193,5580100
1999-05-11,135.312500,136.875000,134.718750,135.687500,89.617004,7000600
1999-05-12,135.750000,137.218750,131.500000,136.750000,90.318756,13865800
1999-05-13,137.250000,138.000000,136.812500,137.343750,90.710876,4485700
1999-05-14,134.562500,135.875000,133.500000,133.781250,88.358017,8370100
1999-05-17,133.625000,134.484375,132.375000,134.187500,88.626305,6268100
1999-05-18,134.531250,134.984375,132.625000,133.937500,88.461174,8218600
1999-05-19,134.468750,135.000000,133.250000,134.906250,89.101036,5052400
1999-05-20,135.125000,135.593750,134.062500,134.093750,88.564415,4670400
1999-05-21,134.125000,134.687500,132.593750,133.343750,88.069046,6418200
1999-05-24,133.843750,133.843750,130.390625,131.125000,86.603630,7952000
1999-05-25,131.375000,132.343750,128.437500,129.000000,85.200111,15406400
1999-05-26,129.312500,131.000000,128.093750,130.437500,86.149544,12575900
1999-05-27,129.843750,130.281250,128.000000,128.562500,84.911186,14515400
1999-05-28,129.000000,130.750000,128.593750,130.203125,85.994759,8748000
1999-06-01,130.125000,130.156250,128.375000,129.750000,85.695503,6705300
1999-06-02,129.750000,130.187500,128.015625,129.875000,85.778023,6981900
1999-06-03,130.687500,130.875000,129.781250,130.593750,86.252754,6076600
1999-06-04,131.468750,133.359375,130.937500,133.218750,87.986488,9787200
1999-06-07,133.437500,134.187500,132.906250,133.562500,88.213501,5299100
1999-06-08,133.375000,133.796875,131.593750,132.250000,87.346657,4895700
1999-06-09,132.406250,133.093750,131.812500,132.125000,87.264091,7409700
1999-06-10,131.437500,131.468750,129.593750,130.906250,86.459152,7040700
1999-06-11,131.218750,132.218750,129.093750,129.812500,85.736755,12824800
1999-06-14,130.687500,130.750000,129.546875,129.937500,85.819321,6823500
1999-06-15,130.468750,131.656250,130.078125,130.812500,86.397217,5700900
1999-06-16,132.375000,133.875000,132.375000,133.312500,88.048424,7865800
1999-06-17,132.875000,135.562500,132.625000,134.562500,88.873955,8162800
1999-06-18,134.062500,134.687500,133.375000,134.312500,88.976631,2875100
1999-06-21,134.468750,135.250000,133.656250,134.625000,89.183655,4646400
1999-06-22,134.000000,135.187500,133.500000,133.687500,88.562599,5862400
1999-06-23,133.000000,133.625000,132.125000,133.031250,88.127876,9629200
1999-06-24,132.875000,132.937500,130.656250,132.031250,87.465401,9176900
1999-06-25,132.593750,133.015625,131.250000,131.703125,87.248055,4087000
1999-06-28,132.687500,133.625000,132.500000,133.312500,88.314209,5028900
1999-06-29,133.000000,135.187500,132.781250,134.562500,89.142296,6956200
1999-06-30,134.625000,137.500000,133.843750,137.000000,90.757027,16856100
1999-07-01,137.000000,138.500000,136.062500,138.031250,91.440186,9939500
1999-07-02,138.125000,139.500000,137.906250,139.406250,92.351021,3772800
1999-07-06,139.250000,140.750000,138.593750,139.375000,92.330338,11221100
1999-07-07,139.062500,139.718750,138.515625,139.562500,92.454567,3230700
1999-07-08,139.062500,140.625000,138.750000,139.671875,92.527031,7101500
1999-07-09,140.000000,140.593750,139.562500,140.500000,93.075607,2976800
1999-07-12,140.937500,140.937500,139.500000,139.875000,92.661629,4436300
1999-07-13,139.375000,139.921875,138.656250,139.375000,92.330338,6477600
1999-07-14,140.000000,140.218750,138.750000,140.156250,92.847908,4382500
1999-07-15,140.781250,141.375000,140.312500,141.046875,93.437927,3348600
1999-07-16,141.250000,142.156250,140.750000,141.812500,93.945137,2281500
1999-07-19,142.187500,142.250000,140.562500,140.875000,93.324066,4287000
1999-07-20,140.125000,140.406250,137.531250,137.984375,91.409149,7060100
1999-07-21,138.093750,138.906250,137.312500,137.828125,91.305611,4793700
1999-07-22,137.437500,138.000000,135.468750,136.015625,90.104935,7804100
1999-07-23,136.656250,137.000000,135.125000,135.750000,89.928909,4603000
1999-07-26,134.875000,136.125000,134.625000,134.750000,89.266525,4333400
1999-07-27,136.000000,137.203125,135.375000,135.875000,90.011765,5908500
1999-07-28,136.250000,137.312500,135.593750,136.312500,90.301567,3955500
1999-07-29,134.937500,135.250000,133.312500,134.406250,89.038750,7760600
1999-07-30,134.812500,135.343750,132.562500,132.750000,87.941589,5994300
1999-08-02,132.750000,134.750000,132.500000,133.062500,88.148598,6065500
1999-08-03,133.718750,133.843750,131.375000,132.437500,87.734550,5445400
1999-08-04,132.718750,133.875000,130.437500,130.625000,86.533852,6497900
1999-08-05,130.875000,131.937500,128.843750,131.812500,87.320518,10322000
1999-08-06,131.218750,132.000000,129.500000,130.375000,86.368210,7537700
1999-08-09,130.593750,131.796875,129.750000,130.093750,86.181900,5565900
1999-08-10,129.875000,130.156250,127.000000,128.656250,85.229622,9793300
1999-08-11,129.687500,130.531250,128.625000,130.218750,86.264709,8003400
1999-08-12,130.687500,131.812500,129.906250,130.140625,86.212944,7036800
1999-08-13,131.625000,133.250000,131.125000,133.156250,88.210678,5857700
1999-08-16,133.125000,133.968750,132.250000,133.750000,88.604012,3927000
1999-08-17,134.437500,134.843750,133.125000,134.625000,89.183655,4808000
1999-08-18,134.203125,134.375000,133.250000,133.656250,88.541939,4355500
1999-08-19,132.375000,133.234375,131.687500,132.562500,87.817360,6448100
1999-08-20,133.062500,134.125000,132.687500,133.906250,88.707542,3663700
1999-08-23,134.812500,136.546875,134.656250,136.468750,90.405106,5637800
1999-08-24,136.062500,137.968750,135.375000,136.968750,90.736320,9279500
1999-08-25,137.187500,138.781250,136.156250,138.375000,91.667862,6005300
1999-08-26,138.281250,138.421875,136.500000,136.718750,90.570717,4322300
1999-08-27,136.875000,137.062500,135.062500,135.062500,89.473503,6247400
1999-08-30,135.343750,135.500000,132.000000,132.562500,87.817360,4652000
1999-08-31,132.937500,133.750000,130.875000,132.062500,87.486122,11453700
1999-09-01,132.937500,133.734375,132.312500,133.687500,88.562599,6863900
1999-09-02,132.125000,132.671875,130.656250,132.109375,87.517189,10896300
1999-09-03,134.875000,136.500000,134.687500,135.968750,90.073853,9160800
1999-09-07,136.062500,136.625000,135.218750,135.468750,89.742615,4560800
1999-09-08,134.843750,136.062500,134.031250,134.812500,89.307899,6159600
1999-09-09,134.750000,135.250000,133.687500,134.750000,89.266525,6177800
1999-09-10,136.250000,136.359375,134.937500,135.875000,90.011765,2934500
1999-09-13,135.125000,135.468750,134.500000,134.953125,89.401031,2320500
1999-09-14,134.062500,134.562500,133.375000,134.062500,88.811043,3736000
1999-09-15,135.437500,135.437500,131.875000,131.937500,87.403313,6984500
1999-09-16,132.500000,132.812500,130.312500,132.453125,87.744896,15377600
1999-09-17,132.625000,133.937500,132.156250,133.750000,88.853592,8542300
1999-09-20,133.937500,134.000000,133.093750,133.562500,88.729019,2803900
1999-09-21,132.250000,132.468750,130.156250,130.750000,86.860611,9335200
1999-09-22,131.250000,131.843750,129.750000,130.609375,86.767181,13009100
1999-09-23,131.812500,131.812500,127.625000,127.875000,84.950653,12204100
1999-09-24,127.750000,128.375000,126.312500,127.750000,84.867592,13792900
1999-09-27,128.750000,129.750000,128.281250,128.593750,85.428146,6970300
1999-09-28,127.937500,128.812500,125.562500,128.343750,85.262047,11063400
1999-09-29,128.437500,129.125000,126.750000,126.812500,84.244850,7580300
1999-09-30,127.437500,129.437500,126.968750,128.750000,85.531929,7498900
1999-10-01,127.937500,128.562500,126.625000,128.468750,85.345108,11127100
1999-10-04,129.187500,130.875000,128.750000,130.750000,86.860611,6341600
1999-10-05,130.718750,131.968750,128.687500,130.625000,86.777565,11976000
1999-10-06,130.750000,132.812500,130.687500,132.625000,88.106216,10308200
1999-10-07,132.859375,133.000000,131.500000,131.875000,87.607994,6535600
1999-10-08,131.750000,133.875000,131.234375,133.875000,88.936623,9674300
1999-10-11,133.593750,134.125000,133.312500,133.656250,88.791313,4282000
1999-10-12,133.125000,133.312500,131.187500,131.593750,87.421135,8686100
1999-10-13,130.687500,131.312500,128.187500,128.187500,85.158234,10469300
1999-10-14,128.484375,129.187500,126.750000,128.156250,85.137527,10562200
1999-10-15,126.000000,126.750000,124.500000,124.875000,82.957664,14238700
1999-10-18,124.937500,125.937500,123.437500,125.781250,83.559715,9758800
1999-10-19,127.187500,128.250000,125.937500,127.000000,84.369362,14392900
1999-10-20,127.750000,129.468750,127.125000,128.250000,85.199806,9759400
1999-10-21,127.218750,129.000000,126.625000,129.000000,85.697990,9105400
1999-10-22,129.750000,131.218750,129.562500,130.093750,86.424629,8309600
1999-10-25,129.312500,130.468750,128.750000,129.437500,85.988678,8114300
1999-10-26,130.187500,130.687500,127.812500,127.812500,84.909111,6256300
1999-10-27,128.375000,130.312500,128.250000,130.125000,86.445366,5433300
